image_path,label_path,class_name,class_id,x_center,y_center,width,height
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_747.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_747.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_748.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_748.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_749.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_749.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_750.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_750.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_751.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_751.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_752.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_752.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_753.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_753.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_754.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_754.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_755.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_755.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_756.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_756.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_757.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_757.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_758.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_758.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_759.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_759.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_760.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_760.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_761.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_761.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_762.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_762.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_763.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_763.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_764.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_764.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_765.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_765.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_766.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_766.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_767.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_767.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_768.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_768.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_769.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_769.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_770.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_770.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_771.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_771.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_772.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_772.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_773.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_773.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_774.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_774.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_775.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_775.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_776.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_776.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_777.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_777.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_778.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_778.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_779.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_779.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_780.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_780.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_781.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_781.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_782.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_782.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_783.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_783.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_784.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_784.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_785.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_785.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_786.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_786.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_787.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_787.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_788.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_788.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_789.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_789.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_790.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_790.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_791.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_791.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_792.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_792.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_793.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_793.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_794.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_794.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_795.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_795.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_796.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_796.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_797.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_797.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_798.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_798.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_799.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_799.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_800.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_800.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_801.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_801.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_802.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_802.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_803.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_803.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_804.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_804.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_805.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_805.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_806.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_806.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_807.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_807.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_808.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_808.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_809.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_809.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_810.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_810.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_811.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_811.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_812.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_812.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_813.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_813.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_814.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_814.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_815.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_815.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_816.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_816.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_817.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_817.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_818.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_818.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_819.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_819.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_820.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_820.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_821.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_821.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_822.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_822.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_823.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_823.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_824.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_824.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_825.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_825.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_826.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_826.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_827.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_827.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_828.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_828.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_829.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_829.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_830.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_830.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_831.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_831.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_832.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_832.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_833.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_833.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_834.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_834.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_835.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_835.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_836.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_836.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_837.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_837.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_838.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_838.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_839.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_839.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_840.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_840.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_841.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_841.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_842.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_842.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_843.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_843.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_844.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_844.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_845.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_845.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_846.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_846.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_847.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_847.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_848.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_848.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_849.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_849.txt,multi_rotor,6,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\multi_rotor\aug_850.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\multi_rotor\aug_850.txt,multi_rotor,6,0.5,0.5,0.95,0.95
